train_error,valid_error
623.7322387695312,425.7709045410156
568.3905639648438,387.62322998046875
370.9444580078125,410.10089111328125
393.60540771484375,395.47503662109375
317.4765930175781,411.104248046875
313.61517333984375,418.317138671875
575.7012329101562,418.9217834472656
524.8724365234375,389.329345703125
461.21282958984375,405.8675231933594
464.7471618652344,396.04595947265625
451.6095275878906,384.06610107421875
429.0975341796875,380.6830139160156
461.9341125488281,376.9918518066406
323.1076354980469,375.7027587890625
417.51019287109375,380.7693786621094
473.9667053222656,371.8299255371094
613.8195190429688,408.06268310546875
445.7342224121094,395.89239501953125
575.766357421875,391.4005432128906
306.2111511230469,390.08184814453125
390.1927795410156,366.82025146484375
433.5130920410156,367.1788635253906
623.8136596679688,404.4713134765625
433.86041259765625,362.95361328125
431.0230712890625,380.3193054199219
543.3093872070312,367.3341369628906
262.2747497558594,398.6913757324219
511.2948303222656,378.4221496582031
710.8616333007812,360.6557922363281
405.1085510253906,389.9910583496094
378.5860290527344,374.0305480957031
423.1669921875,371.13848876953125
302.2973327636719,380.5033874511719
245.06239318847656,395.1994934082031
367.75177001953125,378.3043518066406
358.5951843261719,386.6410217285156
531.2850952148438,396.6253662109375
648.3997802734375,398.5848083496094
351.316162109375,360.8526916503906
440.0157470703125,381.92889404296875
611.2603149414062,368.9678039550781
653.17626953125,380.9498596191406
501.17156982421875,371.9593200683594
434.24945068359375,380.98284912109375
271.8438720703125,387.2601013183594
325.0699462890625,383.72637939453125
437.94903564453125,375.4496154785156
544.5658569335938,391.6647644042969
515.9098510742188,381.3752746582031
653.1759643554688,409.9469299316406
379.8713684082031,379.35418701171875
561.359375,384.21728515625
578.0198974609375,373.4553527832031
538.263916015625,386.19390869140625
351.08917236328125,383.8726501464844
498.2710266113281,388.7351379394531
492.6337890625,407.0915832519531
429.8786315917969,377.6000671386719
577.3936157226562,365.1154479980469
509.4598693847656,388.720947265625
405.4521179199219,396.5755920410156
279.56396484375,379.998779296875
383.5836486816406,388.22802734375
534.2266235351562,400.1174621582031
484.1368713378906,399.3355712890625
526.345703125,380.2242736816406
724.8397827148438,378.5884094238281
296.633056640625,370.6478576660156
424.1700439453125,397.6372375488281
396.68560791015625,378.5317687988281
582.1309204101562,379.6250305175781
441.11895751953125,403.8406677246094
401.93499755859375,379.6676025390625
757.072509765625,424.9502258300781
482.3592834472656,380.3245849609375
534.485107421875,402.3829650878906
318.0845031738281,389.9731750488281
282.8527526855469,383.1776428222656
653.4127197265625,377.3369445800781
467.9363098144531,367.83453369140625
397.7238464355469,369.8336486816406
378.1523132324219,378.6109924316406
570.7667236328125,381.47015380859375
672.146728515625,375.347412109375
559.86328125,367.1592712402344
322.7353820800781,364.4493408203125
296.68280029296875,379.78271484375
482.0773620605469,374.3946838378906
466.03656005859375,385.4431457519531
359.22955322265625,391.8952941894531
413.419677734375,384.38592529296875
571.4806518554688,383.5775146484375
410.58209228515625,378.43450927734375
514.0548095703125,373.8236999511719
419.3542175292969,378.15264892578125
338.46624755859375,376.13299560546875
584.0362548828125,362.1702575683594
350.6921081542969,396.0803527832031
372.90966796875,395.076416015625
391.7412414550781,387.4322814941406
325.7092590332031,388.57135009765625
390.3714904785156,369.83734130859375
345.64288330078125,373.69305419921875
363.6800231933594,405.21221923828125
