wl,skin_mua,skin_mus,fat_mua,fat_mus,muscle_mua,muscle_mus
776,1.6025162860000002,22.054491701461156,0.00515,13.28925695814793,0.1514589,4.151610160484642
777,1.595596262,22.034618952180452,0.00481,13.273350180877774,0.15074729999999997,4.140930781857422
778,1.588784538,22.01478963502362,0.00451,13.257482865641254,0.15003869999999997,4.130292556882389
779,1.582084026,21.995003599426674,0.00426,13.241654864005824,0.14955390000000002,4.119695274379945
780,1.575399514,21.975260695540005,0.00409,13.22586602828683,0.14906909999999998,4.10913872452334
781,1.568713296,21.95556077422402,0.00391,13.210116211542815,0.14858639999999998,4.098622698828286
782,1.5621367899999998,21.935903687044945,0.00378,13.194405267570811,0.14810250000000003,4.0881469901426595
783,1.5555625720000001,21.91628928627053,0.00366,13.178733050901705,0.1476198,4.077711392636305
784,1.5490000600000002,21.896717424865873,0.0036,13.163099416795614,0.14713499999999996,4.06731570179092
785,1.542534434,21.877187956489227,0.0035700000000000007,13.147504221237307,0.14658510000000002,4.056959714390036
786,1.536070514,21.857700735487878,0.00355,13.131947320931666,0.1460331,4.046643228509087
787,1.529597798,21.838255616894,0.00353,13.116428573299165,0.1455057,4.036366043505567
788,1.5232210819999998,21.81885245642058,0.00349,13.10094783647141,0.1449783,4.026127960009276
789,1.516847098,21.799491110457385,0.00346,13.08550496928666,0.1445607,4.015928779912645
790,1.5104794080000001,21.780171436066894,0.00346,13.070099831285464,0.1441452,4.00576830636116
791,1.5042134239999998,21.760893290980338,0.0034700000000000004,13.054732282706247,0.1437276,3.9956463437438563
792,1.4979454399999999,21.74165653359369,0.0034700000000000004,13.039402184480979,0.14331,3.985562697683909
793,1.4917774560000001,21.722461022963778,0.0034700000000000004,13.02410939823087,0.14289239999999997,3.975517175029299
794,1.485519472,21.70330661880432,0.00352,13.008853786262076,0.1424748,3.965509583843562
795,1.479416884,21.684193181482062,0.00359,12.993635211561458,0.1425426,3.9555397333966216
796,1.4734202959999998,21.66512057201294,0.00369,12.978453537792372,0.1426104,3.945607434155703
797,1.467474534,21.646088652058214,0.00379,12.96330862929047,0.14316210000000001,3.935712497776322
798,1.4615250600000003,21.627097283920694,0.00387,12.948200351059567,0.143715,3.9258547370933594
799,1.4554772120000001,21.608146330540954,0.00393,12.933128568767492,0.1435938,3.9160339661122077
800,1.4495373580000002,21.589235655493585,0.00403,12.918093148742019,0.14347169999999998,3.9062499999999996
801,1.44373784,21.570365122983482,0.00413,12.903093957966789,0.14370419999999998,3.896502655076909
802,1.437940328,21.55153459784214,0.00424,12.888130864077294,0.14393759999999997,3.886791748807532
803,1.4322103529999999,21.532743945523983,0.00434,12.873203735356856,0.14421284999999998,3.8771170997923408
804,1.4264774590000002,21.513993032102732,0.00442,12.858312440732671,0.14449095,3.8674785277592134
805,1.420752259,21.495281724267794,0.00454,12.843456849771854,0.14476515,3.8578758535550324
806,1.415129065,21.47660988932065,0.0046700000000000005,12.828636832677534,0.14504025,3.8483088991373626
807,1.4095413350000001,21.457977395171305,0.0048200000000000005,12.813852260284957,0.14554094999999997,3.838777487566199
808,1.4039531120000002,21.43938411033475,0.0049700000000000005,12.799103004057644,0.146043,3.8292814429957844
809,1.3984319780000003,21.420829903927427,0.00511,12.784388936083545,0.1463271,3.819820590666497
810,1.3928148439999999,21.402314645663758,0.00527,12.769709929071254,0.1466112,3.8103947568968137
811,1.387735649,21.383838205852687,0.00547,12.755065856346228,0.14723744999999996,3.801003769075337
812,1.3825564600000002,21.3654004553942,0.0056700000000000006,12.740456591847039,0.1478646,3.7916474556528907
813,1.3774692709999998,21.34700126577595,0.00583,12.725882010121666,0.14849175,3.7823256461346904
814,1.3723723700000001,21.328640509069835,0.00594,12.71134198632379,0.1491201,3.7730381710725696
815,1.36726392,21.310318057928644,0.00603,12.696836396209143,0.14969939999999998,3.7637848620572854
816,1.3622625510000002,21.2920337855827,0.00615,12.682365116131864,0.15028154999999999,3.754565551710881
817,1.3573299239999999,21.27378756583654,0.00633,12.667928023040888,0.151269,3.745380073679117
818,1.352403009,21.25557927306562,0.006540000000000001,12.653524994476363,0.15225524999999998,3.7362282626239685
819,1.347474856,21.23740878221304,0.00674,12.63915590856609,0.1533138,3.7271099542161816
820,1.3426404090000001,21.219275968786278,0.00691,12.624820644021987,0.15437025000000001,3.718024985127901
821,1.3381324220000002,21.20118070885396,0.00708,12.610519080136589,0.15579149999999997,3.7089731930253507
822,1.3336216419999998,21.183122879042664,0.007240000000000002,12.596251096779554,0.15721110000000002,3.6999544165615883
823,1.3292113669999996,21.165102356533723,0.0074,12.58201657439422,0.15863114999999997,3.690968495369311
824,1.3248045990000001,21.147119019060064,0.00758,12.567815393994161,0.16005255000000002,3.6820152700537285
825,1.3203742680000001,21.129172744903055,0.00775,12.55364743715978,0.16131419999999996,3.6730945821854917
826,1.3154560899999999,21.1112634128894,0.007859999999999999,12.539512586034935,0.1621233,3.6642062742936883
827,1.3106135799999998,21.093390902388034,0.00796,12.52541072332357,0.1627746,3.655350189858889
828,1.305756577,21.075555093307027,0.00799,12.511341732286386,0.16342724999999997,3.646526173306262
829,1.300900355,21.057755866090556,0.008020000000000001,12.497305496737523,0.16407974999999997,3.6377340699987344
830,1.296139833,21.03999310171585,0.008029999999999999,12.483301901041287,0.16472925,3.6289737262302224
831,1.291553067,21.022266681690173,0.008029999999999999,12.469330830108863,0.16564515000000002,3.620244989218911
832,1.287062007,21.004576488047842,0.00801,12.455392169395097,0.16655894999999998,3.611547707100592
833,1.2826604480000001,20.986922403347247,0.007940000000000001,12.441485804895267,0.1674732,3.6028817289220614
834,1.27815567,20.969304310667884,0.00785,12.427611623141889,0.16838730000000002,3.594246904634566
835,1.273755078,20.951722093607444,0.00775,12.413769511201547,0.1693473,3.5856430850873107
836,1.2693524859999998,20.93417563627889,0.007640000000000002,12.399959356671742,0.17030729999999997,3.577070122021016
837,1.264964062,20.91666482330755,0.00757,12.386181047677765,0.1713105,3.568527868061533
838,1.2606771389999998,20.899189539828264,0.0075099999999999984,12.372434472869589,0.17231415000000005,3.5600161767135075
839,1.2563787210000001,20.88174967148251,0.007390000000000002,12.358719521418793,0.17331825,3.5515349023541
