,wl,C,H,I,K,E,A,N,B
184,785,0.048157272338156004,0.048157272338156004,0.048157272338156004,0.0283067786225399,0.17204827262439915,0.3709357133421101,0.20272072946235042,0.40137874566943754
185,786,0.0485381863598841,0.0485381863598841,0.0485381863598841,0.0286680058714839,0.17045780251712705,0.3684148741416679,0.20098677014531582,0.39871549285549707
186,787,0.0479013216676101,0.0479013216676101,0.0479013216676101,0.0279842857639688,0.17038226182813657,0.36881419387284586,0.2009844707307629,0.3991874991385356
187,788,0.0481660090014812,0.0481660090014812,0.0481660090014812,0.0282540066944611,0.1710041252715176,0.3690771798383655,0.20155097928262508,0.39939555269064053
188,789,0.0473892150661382,0.0473892150661382,0.0473892150661382,0.0274017945285407,0.1699882249990058,0.36667966157231946,0.20032200828416646,0.3967865516781727
189,790,0.0474087362186338,0.0474087362186338,0.0474087362186338,0.0275163353342421,0.16995486002597593,0.367962856134618,0.2004916818032867,0.3982712824143326
190,791,0.0480749056853134,0.0480749056853134,0.0480749056853134,0.0282035820834557,0.16912256140442689,0.3659056890336951,0.1994704854221368,0.3960266153206454
191,792,0.0469000792409192,0.0469000792409192,0.0469000792409192,0.027176969973684,0.1716410014718487,0.37042217509038794,0.2022970667014754,0.40084894300290336
192,793,0.0476413307504841,0.0476413307504841,0.0476413307504841,0.0279285478851766,0.17012367885478208,0.36680135435320316,0.2004553376747745,0.3969061463705023
193,794,0.0482513717117306,0.0482513717117306,0.0482513717117306,0.0284883081957357,0.16947506734951584,0.36521481338586104,0.1996620801894367,0.3951760466463531
194,795,0.0484988776738313,0.0484988776738313,0.0484988776738313,0.0288029788859787,0.16960788638472651,0.36629989848912364,0.19994176557921062,0.3964068852643294
195,796,0.0491253916557028,0.0491253916557028,0.0491253916557028,0.029404666295465,0.16842890406068925,0.3647653751743455,0.19870794266482172,0.39481794314693536
196,797,0.0504589470300564,0.0504589470300564,0.0504589470300564,0.0304930791083076,0.16789633089467487,0.3635334268502413,0.1980675080076835,0.39347893415376917
197,798,0.0497795336917119,0.0497795336917119,0.0497795336917119,0.0299816422252384,0.16874961149698595,0.3650740131064386,0.19902679476757942,0.39512473240171264
198,799,0.048120332766806995,0.048120332766806995,0.048120332766806995,0.0283544021313639,0.17083827712196892,0.3676345379410323,0.20118822423272756,0.39775748168551395
199,800,0.0480760218221736,0.0480760218221736,0.0480760218221736,0.0281638131479291,0.16856486693430398,0.36380223717678306,0.19867441065911934,0.39368656819656445
200,801,0.0489082437710276,0.0489082437710276,0.0489082437710276,0.0292516370664022,0.16952861975612254,0.3642331269190821,0.1995559819107193,0.3940358952967391
201,802,0.047426973230565,0.047426973230565,0.047426973230565,0.0280254055248415,0.16803690915754635,0.3617862258034962,0.1979169628526558,0.39144277979752873
202,803,0.0489403276704667,0.0489403276704667,0.0489403276704667,0.029369389783435004,0.17017001768961898,0.3659291016369481,0.20036001085300573,0.39589329119652117
203,804,0.0497632611476644,0.0497632611476644,0.0497632611476644,0.0301815917105441,0.17064776502957205,0.3668811013515859,0.20091090024960534,0.3969178835016164
204,805,0.0502943285190544,0.0502943285190544,0.0502943285190544,0.0309077380640953,0.17017539685341312,0.3660008231759172,0.2003756265570562,0.3959751625709461
205,806,0.0495887266018955,0.0495887266018955,0.0495887266018955,0.0301590287744164,0.1701603233223447,0.36500676754746353,0.20020956915104457,0.3948312485852993
206,807,0.0511964543818841,0.0511964543818841,0.0511964543818841,0.031812206807379,0.16906454113567923,0.36255543180268945,0.19890474208590692,0.39217243848543976
207,808,0.0509459583827807,0.0509459583827807,0.0509459583827807,0.0313425814609848,0.1679797576419045,0.3612758045350462,0.19778990598384502,0.39086298093506305
208,809,0.0512651245636024,0.0512651245636024,0.0512651245636024,0.0319364772078987,0.17171238868005223,0.36691398712421336,0.20181641463048489,0.3967928478141664
209,810,0.0506672697845524,0.0506672697845524,0.0506672697845524,0.0314354625992585,0.16834009700341077,0.36012743685560367,0.197917565871603,0.3894836837572813
210,811,0.0499265586913772,0.0499265586913772,0.0499265586913772,0.0306421268944325,0.16812475692177847,0.3614063250987403,0.19793267692991368,0.39099127703578485
211,812,0.051225642909473006,0.051225642909473006,0.051225642909473006,0.0318039627228285,0.16766338824466345,0.3612325164871707,0.1975156480433008,0.39086149730886954
212,813,0.0495214606181342,0.0495214606181342,0.0495214606181342,0.0300478645634112,0.16915758517868024,0.362547684633825,0.19898223393214004,0.39214925331113026
213,814,0.0508203376593298,0.0508203376593298,0.0508203376593298,0.0315827012866257,0.16724208138677843,0.3599284752712762,0.1969582068992387,0.38942233541944027
214,815,0.0499358015398195,0.0499358015398195,0.0499358015398195,0.0306910979000618,0.16894435411375777,0.3622883135885998,0.1987618945661519,0.391882824808134
215,816,0.04859566726453501,0.04859566726453501,0.04859566726453501,0.0292829168044932,0.16748858622331791,0.3608138445060395,0.19730324421568604,0.390405491972812
216,817,0.0494832054586717,0.0494832054586717,0.0494832054586717,0.030267909958772998,0.16733172795267082,0.36121554366814,0.19723252125680404,0.39089269256612424
217,818,0.0485661243408436,0.0485661243408436,0.0485661243408436,0.0293294373573441,0.1651449822197173,0.35707868094742606,0.1947450262372821,0.3864573317292982
218,819,0.0468067493108299,0.0468067493108299,0.0468067493108299,0.0274976540630971,0.16502360318499132,0.35723913990748446,0.19466710898948703,0.38666093112057826
219,820,0.0477536639921826,0.0477536639921826,0.0477536639921826,0.0285363537711615,0.16691307301862335,0.3600620560061821,0.19670054255340327,0.38962672018527644
220,821,0.0479891831122805,0.0479891831122805,0.0479891831122805,0.0287267353826841,0.16528231953698955,0.35816770545173565,0.1950291352029987,0.3876920241582078
221,822,0.0473507608929098,0.0473507608929098,0.0473507608929098,0.0280865347481132,0.16489735749950063,0.3567938319088853,0.19449166478616275,0.3861667764647916
222,823,0.0478067302513812,0.0478067302513812,0.0478067302513812,0.0285333753535517,0.16434784448841883,0.35585829550131665,0.19388261305529522,0.3851721534398179
223,824,0.04763849652293,0.04763849652293,0.04763849652293,0.0282631966630937,0.16420473462805218,0.3547923059717892,0.19359718188208203,0.38396490282209045
224,825,0.046684178407213,0.046684178407213,0.046684178407213,0.027411634762512002,0.16435089314234902,0.3552777655801669,0.19379565798467435,0.3845022984038438
225,826,0.0467557416453519,0.0467557416453519,0.0467557416453519,0.0274533479172416,0.16313779303651865,0.3540551444611558,0.19258109331031803,0.38327822443061926
226,827,0.0468350078765471,0.0468350078765471,0.0468350078765471,0.0276160517163497,0.16386106910947795,0.3547576517722273,0.19330116985449244,0.3839775516453037
227,828,0.0475128564921613,0.0475128564921613,0.0475128564921613,0.0283183341896216,0.16365227055194326,0.35452825654850373,0.193089200628138,0.3837449963647368
228,829,0.0472634617557572,0.0472634617557572,0.0472634617557572,0.0281081816360904,0.1640766910576895,0.3544431103470336,0.19343502744043659,0.3835818571163877
229,830,0.0464762007700345,0.0464762007700345,0.0464762007700345,0.0272917925013308,0.162770648127877,0.3524707780333549,0.19202623347591333,0.38150754106864915
230,831,0.0464661971831811,0.0464661971831811,0.0464661971831811,0.0273331177730259,0.16252785767479322,0.352504212097389,0.19182604322836178,0.3815832526467703
231,832,0.0473756885248611,0.0473756885248611,0.0473756885248611,0.0281454191646755,0.16228740589591845,0.3517950862115058,0.19151330828758167,0.38080239037025176
232,833,0.0475870810143516,0.0475870810143516,0.0475870810143516,0.028513205781791,0.16262276452057192,0.35228990416978967,0.19187326357928539,0.3813216158447251
233,834,0.0473861459601091,0.0473861459601091,0.0473861459601091,0.0282630458912066,0.16317146482721842,0.3525504539372961,0.19237752535089692,0.3815380616485428
234,835,0.047171820942701,0.047171820942701,0.047171820942701,0.0281922636178404,0.16279836294540345,0.3519730356618005,0.1919729073551228,0.38092937362129903
235,836,0.0469769112138938,0.0469769112138938,0.0469769112138938,0.0279273604373997,0.16297487607278213,0.35144019358096823,0.19204003098500244,0.3802879471393551
236,837,0.04749863281542201,0.04749863281542201,0.04749863281542201,0.0284624958252035,0.1612741088784755,0.3488442027458901,0.19020119929269486,0.37755492069059343
237,838,0.0476261719539199,0.0476261719539199,0.0476261719539199,0.028434601202046002,0.16336065792083324,0.35257931359977485,0.1925419906095879,0.3815423805783801
238,839,0.0472378566696592,0.0472378566696592,0.0472378566696592,0.028241075126473995,0.1634102504595417,0.35330475756998575,0.1926958133936761,0.38237127791122283
239,840,0.0476435989777793,0.0476435989777793,0.0476435989777793,0.028473011011821,0.16368651955337263,0.35152072529609085,0.19265433858602132,0.3802718757523881
240,841,0.0482305849567363,0.0482305849567363,0.0482305849567363,0.0292638594400594,0.16385333844873484,0.35255870061476874,0.19295550192144717,0.38144320153528194
241,842,0.0484709668222872,0.0484709668222872,0.0484709668222872,0.0295335641180348,0.16322463838941123,0.35112194777667227,0.19220218755238122,0.3798827587444703
242,843,0.0490903994943383,0.0490903994943383,0.0490903994943383,0.0300508430978711,0.1652494130792908,0.35420084443988636,0.19438953479952392,0.3831230057095678
243,844,0.0495327110862398,0.0495327110862398,0.0495327110862398,0.0304453351419257,0.16226160810743656,0.34857102125849526,0.19099427607680186,0.3770887727314105
244,845,0.0505177196570532,0.0505177196570532,0.0505177196570532,0.0315377167633814,0.16381271360825111,0.3500594187118688,0.19253571374332587,0.3785675756610851
245,846,0.04943849361094099,0.04943849361094099,0.04943849361094099,0.0305399878945327,0.16567193184237294,0.35411365181322874,0.19473344340590132,0.3829577880344001
246,847,0.0499054658266525,0.0499054658266525,0.0499054658266525,0.0312016274359417,0.16385730367560708,0.3505000584849035,0.19264137474792362,0.37906884325589313
247,848,0.0493643147246485,0.0493643147246485,0.0493643147246485,0.0304063101342906,0.16335423090706336,0.3497439536210622,0.19209928502673418,0.3782740058997853
248,849,0.0512855537646677,0.0512855537646677,0.0512855537646677,0.0325161167206933,0.16503241252794326,0.3521421955188139,0.19388851216133174,0.3807824600532319
249,850,0.0501682198949953,0.0501682198949953,0.0501682198949953,0.0314166817339498,0.1647154588345714,0.3510747289272377,0.19345581092098357,0.37960011786427056
250,851,0.0520668481068192,0.0520668481068192,0.0520668481068192,0.0331512574669333,0.16587069989997605,0.3526045178637927,0.19466881679605147,0.38118723058760606
251,852,0.0503979437476459,0.0503979437476459,0.0503979437476459,0.0316183013995984,0.16521877775333507,0.3514758102542258,0.19394336212240545,0.3799855444950009
252,853,0.0503512467614684,0.0503512467614684,0.0503512467614684,0.0314820106045212,0.1669414801637526,0.3532853369055273,0.19567946239549383,0.38180836750426833
253,854,0.0516086622828804,0.0516086622828804,0.0516086622828804,0.0327553730103088,0.16699335178819835,0.3546496857533341,0.19593374191951507,0.3833736153927628
254,855,0.0524508174547901,0.0524508174547901,0.0524508174547901,0.0335233850867026,0.16568317301208033,0.3520115652673961,0.19441876417117193,0.38053223150123927
255,856,0.0518948570914601,0.0518948570914601,0.0518948570914601,0.0331264033061202,0.1660010918610012,0.3524998714544464,0.19476296445894165,0.38104660732857737
256,857,0.0496343745482375,0.0496343745482375,0.0496343745482375,0.0310295693609036,0.16367587264300826,0.3486140158183949,0.19219706173634274,0.3769218806587355
257,858,0.0508145710628884,0.0508145710628884,0.0508145710628884,0.0322998435027983,0.16237746633978029,0.34684956149538676,0.1908267821955557,0.3750860874625877
258,859,0.0508883714901565,0.0508883714901565,0.0508883714901565,0.0323252065352501,0.16232711928629084,0.3452083213202085,0.1905310900775621,0.3732013372162468
259,860,0.0497114184694562,0.0497114184694562,0.0497114184694562,0.0311096795662395,0.16072721550430885,0.3443856354065177,0.1890510517210374,0.37249760711742047
260,861,0.0502584266228567,0.0502584266228567,0.0502584266228567,0.0316919116869643,0.16306689182880119,0.3488242722008261,0.19171442503761185,0.37725752920965644
261,862,0.0491085643863571,0.0491085643863571,0.0491085643863571,0.0304720572005194,0.16061841454174938,0.3434418917599836,0.1888134764017849,0.371426066130628
262,863,0.0489285819407515,0.0489285819407515,0.0489285819407515,0.0303887877458161,0.16250059590901023,0.3463053819905945,0.19084700193054022,0.37443976798559697
263,864,0.0481338849905551,0.0481338849905551,0.0481338849905551,0.0295559994311462,0.16178762802874888,0.3452742260493312,0.19008495691303423,0.37335990460303814
264,865,0.0491432287972335,0.0491432287972335,0.0491432287972335,0.0305676544603588,0.16264886052677335,0.34749005086679874,0.1911550998423353,0.375783062452641
265,866,0.0501113156019657,0.0501113156019657,0.0501113156019657,0.0316434069722478,0.16140927091504587,0.3445909796274762,0.1896595862885035,0.37262998841730544
266,867,0.0503617717216515,0.0503617717216515,0.0503617717216515,0.0320154536057903,0.16140701271254176,0.3445316185173883,0.18964851739426197,0.3725618813999782
267,868,0.0503833104300503,0.0503833104300503,0.0503833104300503,0.0320111465486534,0.16113684570228248,0.343774559759838,0.18930327079720352,0.371730300513741
268,869,0.0499608580252565,0.0499608580252565,0.0499608580252565,0.0315667670077512,0.16236640993438056,0.3454685488409998,0.1906044496078103,0.37349537616526574
269,870,0.0518967129436113,0.0518967129436113,0.0518967129436113,0.0336276114478069,0.15948866370049875,0.3397785279958976,0.1872929925625747,0.3673748906278681
270,871,0.0519392347351434,0.0519392347351434,0.0519392347351434,0.0335147971501923,0.16359838815254268,0.34542137383319294,0.19163916476960405,0.37325240788785796
271,872,0.0511847572688979,0.0511847572688979,0.0511847572688979,0.0328396451733559,0.16478640678483336,0.34795903417039536,0.1930353157769793,0.3759966515268481
272,873,0.0528051799667717,0.0528051799667717,0.0528051799667717,0.0343247003936633,0.16576295323639464,0.3494084121363128,0.19408478738669102,0.37751841531037456
273,874,0.0530652861938203,0.0530652861938203,0.0530652861938203,0.0347136063573501,0.16413803403299476,0.344897719689256,0.19201482537618003,0.3725660038347598
274,875,0.0551083320694805,0.0551083320694805,0.0551083320694805,0.036875188153964,0.16718970076694234,0.3491342532407461,0.19524922258362967,0.3769838977063238
275,876,0.0559508942621657,0.0559508942621657,0.0559508942621657,0.0377040360625913,0.16923521018481508,0.3514984653803702,0.19734387470846632,0.3793968808229045
276,877,0.0568353748276856,0.0568353748276856,0.0568353748276856,0.0382169902331695,0.16972670311148327,0.3513019890010616,0.1977292798924163,0.37909510664690127
277,878,0.0604557479553745,0.0604557479553745,0.0604557479553745,0.0422158475278539,0.17191169859555364,0.35325623736229617,0.19987868758394547,0.3810140394541671
278,879,0.0606075887283934,0.0606075887283934,0.0606075887283934,0.0423920159454522,0.17208552383971765,0.3539407713917121,0.20013126881297802,0.3817767338896932
279,880,0.0596359772466297,0.0596359772466297,0.0596359772466297,0.0413811623792732,0.17065055891625364,0.3511417610757355,0.1984859442800303,0.37876893785859633
280,881,0.0591611892651139,0.0591611892651139,0.0591611892651139,0.0409544252882514,0.1705074911632073,0.3517049314176478,0.19845179580795091,0.3794402170840204
281,882,0.0587431179782961,0.0587431179782961,0.0587431179782961,0.0405448009478961,0.17003928370383875,0.3511525151536288,0.19797059725983082,0.37887491050103683
282,883,0.0573445784632429,0.0573445784632429,0.0573445784632429,0.0390642420942938,0.1695589617076834,0.34939280146525853,0.19729297168684068,0.37691936641598117
283,884,0.056456736303744,0.056456736303744,0.056456736303744,0.038263821750369,0.1688026277650154,0.3486798630505804,0.19654332324868543,0.37621307312554086
284,885,0.0562063477309403,0.0562063477309403,0.0562063477309403,0.0379795087602741,0.16975793019843355,0.3494678816291305,0.19747282939919486,0.3769754820802481
285,886,0.057256959225413,0.057256959225413,0.057256959225413,0.0389786885281555,0.170173337557437,0.3495489399095396,0.19783667228116886,0.3770053576210672
286,887,0.0571910750629115,0.0571910750629115,0.0571910750629115,0.0389950056741279,0.1720654755731549,0.3512848890277761,0.19970471727896674,0.3787174005613831
287,888,0.0571092973541841,0.0571092973541841,0.0571092973541841,0.0388258322512006,0.17290484394047434,0.35156735027307645,0.20045820341656032,0.37891461974916246
288,889,0.0585269138394047,0.0585269138394047,0.0585269138394047,0.0404801366717734,0.1756691226685779,0.3543312362788852,0.20322242604147892,0.3816784496517862
289,890,0.0607979431329871,0.0607979431329871,0.0607979431329871,0.042610289623492004,0.17847395232079813,0.35822268058781725,0.20619483207134204,0.3857362074505578
290,891,0.062955519223147,0.062955519223147,0.062955519223147,0.044952146914024,0.1794465844420118,0.3578492508030622,0.2069598773662465,0.3851567445350238
291,892,0.0647901392052069,0.0647901392052069,0.0647901392052069,0.0467488983867035,0.18512074059591183,0.3642140531639183,0.21274054440784135,0.3916272659031025
292,893,0.0682197399150506,0.0682197399150506,0.0682197399150506,0.0502256182066078,0.1876839915682902,0.36732298465503843,0.21538794513417864,0.394819719444606
293,894,0.0735438573468278,0.0735438573468278,0.0735438573468278,0.0554161030324942,0.1911958184332762,0.36976403957730075,0.21873463775992025,0.3970968691443316
294,895,0.0764564636085294,0.0764564636085294,0.0764564636085294,0.0585456418292606,0.19374518446759206,0.37208068943205164,0.22124810753218294,0.39937790405569745
295,896,0.0805066891437987,0.0805066891437987,0.0805066891437987,0.0625139644938015,0.19691226865239286,0.3741910426851933,0.22425223618360446,0.4013265102341661
296,897,0.0859296706389973,0.0859296706389973,0.0859296706389973,0.0678172713826583,0.200505446810514,0.3777757819661301,0.2278441095542633,0.4049099541146007
297,898,0.09046396163302,0.09046396163302,0.09046396163302,0.07252773070242999,0.20690764771710693,0.3855177856216554,0.2344529263854422,0.4128570374554834
298,899,0.0966704424044684,0.0966704424044684,0.0966704424044684,0.0788438798095392,0.21228728995246335,0.39033789327613433,0.23974627967497264,0.41759150445869886
299,900,0.10213345515044502,0.10213345515044502,0.10213345515044502,0.0841096855905964,0.2178114922358793,0.3956462190206612,0.24523719114332793,0.42286678260091326
300,901,0.109611115537054,0.109611115537054,0.109611115537054,0.0918153552068968,0.2262628148253728,0.40458156561092834,0.25376315404664185,0.431876223998675
301,902,0.118872605096596,0.118872605096596,0.118872605096596,0.100789543643489,0.23474280711153755,0.4115349995740953,0.26200773490542806,0.4385959888573812
302,903,0.129958684730609,0.129958684730609,0.129958684730609,0.11217013539547,0.24765598461909027,0.42541636107200453,0.2750702164766045,0.452625543511574
303,904,0.14211740069101902,0.14211740069101902,0.14211740069101902,0.12418941257894801,0.2585734101506764,0.4363002860507439,0.2859824797706932,0.4635043388940464
304,905,0.15650059347069298,0.15650059347069298,0.15650059347069298,0.13855429919428197,0.2695847947033136,0.4468642816585574,0.29692486417895964,0.47399985265958444
305,906,0.168064179004995,0.168064179004995,0.168064179004995,0.150270357762816,0.28183173066663764,0.45853043990733544,0.3090822337398871,0.4855771097374897
306,907,0.184192982741137,0.184192982741137,0.184192982741137,0.16641713559343,0.2965864432481236,0.4752801255088468,0.32414460972086123,0.5026321665442876
307,908,0.200893450364195,0.200893450364195,0.200893450364195,0.18322009644620396,0.30520236251238525,0.48345745352564773,0.33269289701872806,0.5107423595396177
308,909,0.21093582749502598,0.21093582749502598,0.21093582749502598,0.193345126369352,0.30171918590124197,0.47942388521210455,0.3291248355813753,0.5066245484652915
309,910,0.20387390291482899,0.20387390291482899,0.20387390291482899,0.186064768292534,0.2801129406309615,0.4566609790132537,0.3073402054056621,0.4836845985427265
310,911,0.17566399167040697,0.17566399167040697,0.17566399167040697,0.15774381689703199,0.2548753973232009,0.4304161729030384,0.2819473239074492,0.457285611317068
311,912,0.145358785816659,0.145358785816659,0.145358785816659,0.12758177777000398,0.2345465635614732,0.41130245043903696,0.2618058871842127,0.4383578768201643
312,913,0.116989349632986,0.116989349632986,0.116989349632986,0.0991815985526696,0.21612461050224752,0.3923527624364993,0.24330254767879816,0.4193274073031824
313,914,0.0996120420168411,0.0996120420168411,0.0996120420168411,0.0818682826575113,0.2037042172124175,0.3785499999320799,0.2306689579234365,0.40531304811134494
314,915,0.0917533048528797,0.0917533048528797,0.0917533048528797,0.0740570453065054,0.19679094206815262,0.3721434932191159,0.22383384240294055,0.39898412232371366
315,916,0.0888506040247836,0.0888506040247836,0.0888506040247836,0.0710870786620354,0.1929581945726118,0.3683348052828767,0.2200048000226762,0.3951791110747565
316,917,0.086284422603322,0.086284422603322,0.086284422603322,0.0686770921606125,0.1905887660668817,0.36578014547198867,0.2176068090819476,0.39259610746579066
317,918,0.0838295146734561,0.0838295146734561,0.0838295146734561,0.0662089014840232,0.18675656634604185,0.3615786741920963,0.21371766331772954,0.3883381156679374
318,919,0.0796779528294718,0.0796779528294718,0.0796779528294718,0.0620418119050063,0.18186430461583264,0.3579280432316145,0.20901688672908192,0.3848775273282501
319,920,0.07470931680844702,0.07470931680844702,0.07470931680844702,0.0570546846697607,0.17636502527890482,0.35136937223151504,0.20335422944187354,0.3781566984193032
320,921,0.069181101426687,0.069181101426687,0.069181101426687,0.0515482326082593,0.17252113137798789,0.3474733128751878,0.19950228889358224,0.37425264941664566
321,922,0.0632485871952598,0.0632485871952598,0.0632485871952598,0.0456434324645455,0.1667816505218263,0.340609368372658,0.193589393530323,0.3672165859734105
322,923,0.0596677707471045,0.0596677707471045,0.0596677707471045,0.0420930023405282,0.16207272249113108,0.33611694340641435,0.18891385188755103,0.36275730045207666
323,924,0.0549828151717962,0.0549828151717962,0.0549828151717962,0.0373330693875849,0.15915735051249022,0.33339435458981703,0.18602821277740222,0.36006422567005925
324,925,0.0532782105666342,0.0532782105666342,0.0532782105666342,0.0356803333605371,0.15795751132446692,0.33254290149789945,0.1848820984487478,0.3592660997818623
325,926,0.0501863570575522,0.0501863570575522,0.0501863570575522,0.0327421714555692,0.15615629039599488,0.33072369940812246,0.1830780965355824,0.3574441452791526
326,927,0.0477661529137321,0.0477661529137321,0.0477661529137321,0.030271506256361,0.15371609407168696,0.32661327345752894,0.18038032005300197,0.353078065288115
327,928,0.0472915174927983,0.0472915174927983,0.0472915174927983,0.0297730304526849,0.15383138598421314,0.3273634981338511,0.18059352997892142,0.353925479433967
328,929,0.0467361677319747,0.0467361677319747,0.0467361677319747,0.029209750473842,0.1519780431521346,0.32486719657743324,0.17864103413525856,0.35133075940337993
329,930,0.0465388194851013,0.0465388194851013,0.0465388194851013,0.029126762112342004,0.15237741887401393,0.3258610104587252,0.17913208737285452,0.3524155696161582
330,931,0.0471926911883766,0.0471926911883766,0.0471926911883766,0.0298290215499122,0.15248178915350197,0.3256697651812601,0.17919086010077284,0.3521790690466362
331,932,0.0455408085616769,0.0455408085616769,0.0455408085616769,0.0281500815656646,0.1518842337020052,0.32560967714067196,0.1786761992016919,0.3522012449636668
332,933,0.0453162701340438,0.0453162701340438,0.0453162701340438,0.0276830671932856,0.1525720651625856,0.3256253104488642,0.17926035778820892,0.35211398607095545
333,934,0.0450953426865558,0.0450953426865558,0.0450953426865558,0.0276954913049907,0.1526889967786982,0.32672619298809524,0.17952904245818344,0.3533654777884341
334,935,0.0450221484558067,0.0450221484558067,0.0450221484558067,0.0277105969048012,0.15027616303759117,0.3221985112432554,0.1767900502698903,0.34851408739726136
335,936,0.0437955438720475,0.0437955438720475,0.0437955438720475,0.0266707015172401,0.1505956487735746,0.3233198975178143,0.17723321022146749,0.3497582117767607
336,937,0.0439082851910862,0.0439082851910862,0.0439082851910862,0.0266396934119677,0.1511697098038483,0.3242330023002845,0.1778595538288752,0.350723216965868
337,938,0.0446068951823959,0.0446068951823959,0.0446068951823959,0.0272297615947478,0.1503830400585919,0.3228373718081001,0.1769789736815034,0.34923437575102867
338,939,0.044066427314382,0.044066427314382,0.044066427314382,0.0266888711086523,0.14994752110410184,0.32245279827039897,0.17655131660523338,0.3488576026424353
339,940,0.0457305626761654,0.0457305626761654,0.0457305626761654,0.0283688560306913,0.14973305629052652,0.32073323296706974,0.17610473322804635,0.34690765827326886
340,941,0.0446777758337147,0.0446777758337147,0.0446777758337147,0.0273454368291882,0.1507421324848612,0.32222245270620836,0.17718785711320284,0.3484703688814911
341,942,0.0449767848678596,0.0449767848678596,0.0449767848678596,0.0276976590320661,0.14972219616702437,0.3204280968729827,0.17604848818580338,0.34655747787932484
342,943,0.0453801399899732,0.0453801399899732,0.0453801399899732,0.0281531304542537,0.15126916041448574,0.3236800819081963,0.1778584006177804,0.35007044105452434
343,944,0.0431226307668693,0.0431226307668693,0.0431226307668693,0.0258353000364228,0.14998630635411125,0.3207136441566282,0.17631589683404641,0.3468463055439652
344,945,0.0447951128766671,0.0447951128766671,0.0447951128766671,0.0274795261627751,0.15078542114044946,0.321202495365998,0.17706717124635157,0.34728765763968183
345,946,0.0449541169397621,0.0449541169397621,0.0449541169397621,0.0277959617688838,0.15083076973095894,0.32163611680067045,0.1771724043801891,0.34778072150282135
346,947,0.0430688287168632,0.0430688287168632,0.0430688287168632,0.0260005670725795,0.15001484445686575,0.3204045863621743,0.17629238204301273,0.34648556594054947
347,948,0.0452284294064891,0.0452284294064891,0.0452284294064891,0.0279991426035002,0.14969629034593146,0.32003788887368106,0.17596640327932578,0.3461115086417535
348,949,0.0450515071285686,0.0450515071285686,0.0450515071285686,0.028066401811721,0.150601552546428,0.3202965279458252,0.17677193665095378,0.3462711665922766
349,950,0.0451667610926148,0.0451667610926148,0.0451667610926148,0.0279301479451641,0.15036291059426315,0.3201822813456656,0.17655247843072086,0.3461759591184985
350,951,0.0455605715127508,0.0455605715127508,0.0455605715127508,0.0284008630993069,0.1500266592408746,0.3198922264263487,0.1762233602082932,0.34589297941568264
351,952,0.0449136288428091,0.0449136288428091,0.0449136288428091,0.0278491747652044,0.1508290261960083,0.3211936513528812,0.1771026843604108,0.3472707860756532
352,953,0.0441997574370605,0.0441997574370605,0.0441997574370605,0.0271053534500926,0.15024901989533362,0.31855127193485794,0.17620462179738772,0.3443127331511633
353,954,0.0449345311751219,0.0449345311751219,0.0449345311751219,0.0279493450750387,0.14999992934412668,0.3197614372656296,0.1761805780092701,0.34574625338216913
354,955,0.0438247241685049,0.0438247241685049,0.0438247241685049,0.0269024448568456,0.15024282045865814,0.31992025422171655,0.17641050123706303,0.34589220945840615
355,956,0.0454140644720889,0.0454140644720889,0.0454140644720889,0.0283518134095417,0.14903810257565608,0.3185002928110748,0.17517259568511442,0.34443929793010875
356,957,0.0441805546619765,0.0441805546619765,0.0441805546619765,0.0271478317667315,0.15025636900135406,0.3196830610424701,0.1763853814381422,0.3456166380091416
357,958,0.0451018348483384,0.0451018348483384,0.0451018348483384,0.0279257198669207,0.14901737624432213,0.31778725494919163,0.17504509079896755,0.3436202897711481
358,959,0.0443831440216273,0.0443831440216273,0.0443831440216273,0.0275488378858308,0.14935882414628798,0.3188438088260933,0.1754968278418958,0.3447863099471776
359,960,0.0436670626735009,0.0436670626735009,0.0436670626735009,0.0266441680173179,0.14874938692433048,0.3164052226303735,0.17460529917506334,0.342067742919246
360,961,0.0428675722340927,0.0428675722340927,0.0428675722340927,0.025642594119427004,0.14806430408422655,0.31593051488381674,0.1739526563416954,0.34162523394304767
361,962,0.0445128469495214,0.0445128469495214,0.0445128469495214,0.0277656354267737,0.14882547252984024,0.3175449777834583,0.17484542504724684,0.34337029689403986
362,963,0.0438788212566837,0.0438788212566837,0.0438788212566837,0.0268356308065916,0.14967635551655165,0.31763083206984855,0.1755783246161351,0.3433390588494239
363,964,0.0439876444827105,0.0439876444827105,0.0439876444827105,0.0270507733289522,0.14938035848601883,0.31904875451912806,0.17554664108215517,0.34501933138743995
364,965,0.0423831856110346,0.0423831856110346,0.0423831856110346,0.0255454630378661,0.14780217646324773,0.3155877945560719,0.17367810161549901,0.3412701705649258
365,966,0.0421365839532241,0.0421365839532241,0.0421365839532241,0.0251099145420035,0.14768325687350922,0.31569159376368483,0.17359353101676722,0.34140807263324724
366,967,0.042771689698305,0.042771689698305,0.042771689698305,0.0257070505859657,0.14682562141824085,0.3143582331642591,0.1726625302976239,0.3400018920917912
367,968,0.0419951084465745,0.0419951084465745,0.0419951084465745,0.025157132711029997,0.14572484714418468,0.31253527851878427,0.17145038101655044,0.338068385489546
368,969,0.042208598585275,0.042208598585275,0.042208598585275,0.0252070891492719,0.14493460521537918,0.3104542114699685,0.17046106045018286,0.33578973904030424
