Wavelength (nm),PC,PH,PI,PK,WH_lie0_1,WH_lie0_2,,,,,,,
891.7475,2644.66666666667,2508.66666666667,3707.33333333333,10335.3333333333,4156,3959,,,,,,,
892.0914,2589,2488.33333333333,3706,10220.3333333333,4152,4036,,,,,,,
892.4353,2591.33333333333,2480,3647,10112.3333333333,4142,3952,,,,,,,
892.7792,2569.66666666667,2435,3612.33333333333,9940.66666666667,4045,3925,,,,,,,
893.1231,2514.33333333333,2422,3551.33333333333,9771.33333333333,4085,3934,,,,,,,
893.467,2513,2407.33333333333,3556.66666666667,9693.33333333333,4055,3928,,,,,,,
893.8109,2533.33333333333,2365.33333333333,3529.66666666667,9570.66666666667,4046,3895,,,,,,,
894.1548,2493.33333333333,2388.66666666667,3492.33333333333,9453.33333333333,4027,3886,,,,,,,
894.4987,2499.33333333333,2347,3461.33333333333,9299.33333333333,4081,3885,,,,,,,
894.8426,2463.66666666667,2350.33333333333,3415.33333333333,9155,3999,3871,,,,,,,
895.1865,2451.66666666667,2321.66666666667,3357.33333333333,8990.66666666667,3952,3786,,,,,,,
895.5304,2405.33333333333,2257.33333333333,3298.33333333333,8771.33333333333,3922,3782,,,,,,,
895.8743,2387.33333333333,2220.66666666667,3250.33333333333,8543.33333333333,3856,3708,,,,,,,
896.2182,2359,2201.33333333333,3215.66666666667,8356.33333333333,3813,3687,,,,,,,
896.5621,2338.66666666667,2168.33333333333,3172.66666666667,8196.66666666667,3836,3693,,,,,,,
896.906,2320.66666666667,2159,3141,8064,3871,3675,,,,,,,
897.2499,2287,2127.66666666667,3104.33333333333,7957.33333333333,3845,3689,,,,,,,
897.5938,2255.33333333333,2115,3063.33333333333,7837.66666666667,3775,3666,,,,,,,
897.9377,2219.33333333333,2081.66666666667,3026.66666666667,7713,3772,3672,,,,,,,
898.2816,2219,2064.66666666667,3004.66666666667,7558,3766,3670,,,,,,,
898.6255,2201.66666666667,2031.33333333333,2941.33333333333,7443.66666666667,3787,3645,,,,,,,
898.9694,2201.66666666667,2012,2940.33333333333,7298.33333333333,3796,3622,,,,,,,
899.3133,2154.66666666667,2001.66666666667,2936.66666666667,7181,3783,3626,,,,,,,
899.6572,2150,1971.33333333333,2873.66666666667,7006.66666666667,3784,3632,,,,,,,
900.0011,2123.33333333333,1946,2807,6908,3737,3605,,,,,,,
900.345,2112,1916,2788.33333333333,6706.66666666667,3712,3588,,,,,,,
900.6889,2090.66666666667,1894,2709.33333333333,6511.66666666667,3669,3579,,,,,,,
901.0328,2069.33333333333,1874.66666666667,2702,6410,3679,3534,,,,,,,
901.3767,2062.33333333333,1864.66666666667,2661.66666666667,6240.66666666667,3671,3537,,,,,,,
901.7206,2051.33333333333,1853.66666666667,2640,6136.33333333333,3726,3571,,,,,,,
902.0645,2036,1830.66666666667,2589.33333333333,6026,3723,3522,,,,,,,
902.4084,2027.33333333333,1795.33333333333,2533.33333333333,5794.66666666667,3654,3535,,,,,,,
902.7523,1976.33333333333,1752.66666666667,2484,5627,3634,3452,,,,,,,
903.0962,1931.66666666667,1708,2415.66666666667,5388.66666666667,3589,3468,,,,,,,
903.4401,1897,1664.33333333333,2324,5172,3492,3401,,,,,,,
903.784,1855.66666666667,1607,2255.33333333333,4958.66666666667,3445,3418,,,,,,,
904.1279,1819.66666666667,1579,2188.33333333333,4779,3440,3328,,,,,,,
904.4718,1763.33333333333,1524.33333333333,2156.66666666667,4614.66666666667,3414,3306,,,,,,,
904.8157,1728,1508.66666666667,2074.33333333333,4462,3414,3324,,,,,,,
905.1596,1708.66666666667,1464.33333333333,2057.66666666667,4290.33333333333,3383,3273,,,,,,,
905.5035,1679.66666666667,1444.66666666667,2004.66666666667,4160.33333333333,3367,3231,,,,,,,
905.8474,1658.66666666667,1429.33333333333,1938.33333333333,4019.66666666667,3334,3227,,,,,,,
906.1913,1642.66666666667,1391.33333333333,1916,3896.33333333333,3364,3214,,,,,,,
906.5352,1616.66666666667,1373,1873,3762.66666666667,3327,3201,,,,,,,
906.8791,1602.33333333333,1367,1829,3660.66666666667,3346,3278,,,,,,,
907.223,1598.66666666667,1348.33333333333,1806.33333333333,3562.33333333333,3340,3187,,,,,,,
907.5669,1582.66666666667,1318.66666666667,1775.66666666667,3471,3295,3181,,,,,,,
907.9108,1591.66666666667,1320,1756.33333333333,3432.66666666667,3350,3262,,,,,,,
908.2547,1581,1317.66666666667,1735.33333333333,3406.33333333333,3325,3240,,,,,,,
908.5986,1578,1319,1748,3416.66666666667,3299,3222,,,,,,,
908.9425,1595,1321.33333333333,1761,3477.66666666667,3296,3240,,,,,,,
909.2864,1606,1325.33333333333,1796,3500.33333333333,3299,3226,,,,,,,
909.6303,1598,1354.66666666667,1832,3628.33333333333,3260,3144,,,,,,,
909.9742,1648.33333333333,1385.33333333333,1876.66666666667,3805.66666666667,3343,3166,,,,,,,
910.3181,1654.66666666667,1407,1954,4008.66666666667,3292,3205,,,,,,,
910.662,1696.66666666667,1449.33333333333,2000.66666666667,4240.66666666667,3345,3190,,,,,,,
911.0059,1724.66666666667,1500,2100,4491,3344,3186,,,,,,,
911.3498,1716.66666666667,1533,2158,4716.66666666667,3249,3182,,,,,,,
911.6937,1759.33333333333,1566,2217,4955.66666666667,3263,3143,,,,,,,
912.0376,1810,1628.33333333333,2296.33333333333,5233,3218,3123,,,,,,,
912.3815,1851.66666666667,1659,2353.66666666667,5490.33333333333,3258,3134,,,,,,,
912.7254,1863,1721.66666666667,2453,5742.66666666667,3199,3111,,,,,,,
913.0693,1950,1779.33333333333,2521.33333333333,6037.66666666667,3253,3126,,,,,,,
913.4132,1957.66666666667,1798.33333333333,2589,6263.33333333333,3230,3137,,,,,,,
913.7571,2006.66666666667,1857.33333333333,2646,6474,3224,3077,,,,,,,
914.101,2046,1887.66666666667,2703.66666666667,6657,3279,3141,,,,,,,
914.4449,2059,1919.66666666667,2737,6783,3285,3185,,,,,,,
914.7888,2091,1946.33333333333,2806,6908.33333333333,3289,3183,,,,,,,
915.1327,2095.66666666667,1949,2813.33333333333,7022,3280,3188,,,,,,,
915.4766,2125.66666666667,1983.33333333333,2850.66666666667,7125,3311,3183,,,,,,,
915.8205,2133.33333333333,2006.66666666667,2870,7191.66666666667,3351,3246,,,,,,,
916.1644,2134.66666666667,1994.33333333333,2896,7295.33333333333,3296,3248,,,,,,,
916.5083,2124.33333333333,2007.33333333333,2879,7343.33333333333,3341,3241,,,,,,,
916.8522,2128.66666666667,2006.66666666667,2887.33333333333,7325,3303,3206,,,,,,,
917.1961,2110.33333333333,1988,2874.66666666667,7335.66666666667,3226,3148,,,,,,,
917.54,2100,1993.33333333333,2854.33333333333,7314,3217,3083,,,,,,,
917.8839,2068.33333333333,1965.66666666667,2862,7313.66666666667,3189,3072,,,,,,,
918.2278,2061.66666666667,1965,2849.33333333333,7310,3148,3053,,,,,,,
918.5717,2022.66666666667,1950,2837,7339.33333333333,3100,3059,,,,,,,
918.9156,2033.33333333333,1954.66666666667,2856.33333333333,7366.33333333333,3094,2990,,,,,,,
919.2595,2036.33333333333,1952.66666666667,2844.33333333333,7429,3094,2982,,,,,,,
919.6034,2053.66666666667,1947.33333333333,2849.66666666667,7511.66666666667,3028,2967,,,,,,,
919.9473,2053.66666666667,1976.66666666667,2856.66666666667,7600,3020,2945,,,,,,,
920.2912,2090,2018.66666666667,2901,7700.33333333333,3075,2942,,,,,,,
920.6351,2102,2022.66666666667,2925.33333333333,7852,3043,2962,,,,,,,
920.979,2112.33333333333,2079.33333333333,2952.66666666667,8033,3068,2947,,,,,,,
921.3229,2141.66666666667,2071,3013,8145.33333333333,3041,2966,,,,,,,
921.6668,2166,2106.66666666667,3046.66666666667,8293.66666666667,3061,2981,,,,,,,
922.0107,2180.66666666667,2134.66666666667,3060,8415,3081,2955,,,,,,,
922.3546,2172.33333333333,2151,3076.33333333333,8487,3033,2907,,,,,,,
922.6985,2205.66666666667,2143.66666666667,3131.33333333333,8640,3075,2978,,,,,,,
923.0424,2224.33333333333,2160,3133.33333333333,8700.33333333333,3114,2962,,,,,,,
923.3863,2207.66666666667,2158,3152.33333333333,8785.33333333333,3039,2944,,,,,,,
923.7302,2233.33333333333,2169.33333333333,3177,8813.33333333333,3056,3031,,,,,,,
924.0741,2205,2187.33333333333,3169.33333333333,8925,3031,2967,,,,,,,
924.418,2205.66666666667,2183.66666666667,3203.33333333333,8947.33333333333,3027,2926,,,,,,,
924.7619,2211.66666666667,2172,3156.33333333333,8990.33333333333,3049,2954,,,,,,,
925.1058,2194.33333333333,2183.66666666667,3184,8967.66666666667,3010,2909,,,,,,,
925.4497,2177,2164,3158.33333333333,8908.33333333333,2980,2853,,,,,,,
925.7936,2159.33333333333,2155,3168,8950.66666666667,2927,2821,,,,,,,
926.1375,2145,2149.66666666667,3103.33333333333,8899.66666666667,2908,2827,,,,,,,
926.4814,2157.33333333333,2123,3102.66666666667,8891.33333333333,2845,2812,,,,,,,
926.8253,2131,2137,3072,8815,2849,2768,,,,,,,
927.1692,2136.33333333333,2127.66666666667,3097,8817.66666666667,2827,2724,,,,,,,
927.5131,2147.33333333333,2134,3067.33333333333,8820.33333333333,2777,2717,,,,,,,
927.857,2112.33333333333,2120.66666666667,3077,8807,2838,2700,,,,,,,
928.2009,2100.33333333333,2118.66666666667,3060.33333333333,8752,2794,2684,,,,,,,
928.5448,2121,2110,3032.66666666667,8734.33333333333,2769,2689,,,,,,,
928.8887,2115.66666666667,2117,3035.33333333333,8715,2722,2652,,,,,,,
929.2326,2107,2108.33333333333,3030.33333333333,8700.33333333333,2733,2652,,,,,,,
929.5765,2105.66666666667,2110.33333333333,3030,8693.33333333333,2702,2627,,,,,,,
929.9204,2093.33333333333,2093.33333333333,3019.66666666667,8711.66666666667,2726,2635,,,,,,,
930.2643,2089.66666666667,2104,3033.66666666667,8700,2696,2628,,,,,,,
930.6082,2095.66666666667,2110.66666666667,3023.33333333333,8753.66666666667,2720,2639,,,,,,,
930.9521,2101,2103.66666666667,3050.66666666667,8800,2732,2665,,,,,,,
931.296,2102.66666666667,2098,3090.33333333333,8877.33333333333,2713,2659,,,,,,,
931.6399,2099.66666666667,2100.33333333333,3096.33333333333,8907.33333333333,2743,2656,,,,,,,
931.9838,2096,2117,3092.33333333333,8923.66666666667,2703,2668,,,,,,,
932.3277,2083.66666666667,2114,3082.66666666667,8923,2741,2647,,,,,,,
932.6716,2075.33333333333,2093.33333333333,3079.66666666667,8878.33333333333,2689,2644,,,,,,,
933.0155,2050.66666666667,2116,3032.33333333333,8736.66666666667,2687,2587,,,,,,,
933.3594,2036,2067.33333333333,2992.66666666667,8708.66666666667,2628,2512,,,,,,,
933.7033,2026.66666666667,2040,2977,8551.33333333333,2559,2479,,,,,,,
934.0472,1990.66666666667,2031,2935,8410.66666666667,2544,2450,,,,,,,
934.3911,1980,2017.33333333333,2865.66666666667,8325.33333333333,2472,2416,,,,,,,
934.735,1946.33333333333,1973.33333333333,2822,8180.66666666667,2443,2343,,,,,,,
935.0789,1920.66666666667,1973.33333333333,2811.33333333333,8065.33333333333,2404,2344,,,,,,,
935.4228,1921.33333333333,1938,2776.66666666667,7985.66666666667,2386,2328,,,,,,,
935.7667,1910.33333333333,1931,2761.33333333333,7937.66666666667,2381,2306,,,,,,,
936.1106,1893.66666666667,1927.33333333333,2755.66666666667,7934.66666666667,2339,2271,,,,,,,
936.4545,1902.66666666667,1954,2769.33333333333,7926.66666666667,2376,2316,,,,,,,
936.7984,1895,1929.33333333333,2774.33333333333,7933.33333333333,2332,2304,,,,,,,
937.1423,1905,1930.66666666667,2764.33333333333,8006.66666666667,2377,2269,,,,,,,
937.4862,1876.66666666667,1934,2792,7957.66666666667,2370,2276,,,,,,,
937.8301,1884.33333333333,1939.66666666667,2789.66666666667,7967,2331,2274,,,,,,,
938.174,1851,1898,2777.33333333333,7962.33333333333,2338,2244,,,,,,,
938.5179,1849.33333333333,1894.66666666667,2758.33333333333,7842.33333333333,2301,2269,,,,,,,
938.8618,1819.33333333333,1878.33333333333,2721.66666666667,7815.33333333333,2288,2216,,,,,,,
939.2057,1797.33333333333,1872.33333333333,2729,7787.33333333333,2276,2238,,,,,,,
939.5496,1794.66666666667,1851.66666666667,2681.66666666667,7737.66666666667,2303,2190,,,,,,,
939.8935,1784.66666666667,1818,2697,7686,2229,2205,,,,,,,
940.2374,1761.33333333333,1832.33333333333,2660.33333333333,7666,2261,2167,,,,,,,
940.5813,1771.66666666667,1836.66666666667,2656.33333333333,7658.66666666667,2201,2165,,,,,,,
940.9252,1752,1794.66666666667,2644.33333333333,7590.66666666667,2209,2141,,,,,,,
941.2691,1731.66666666667,1829,2628.66666666667,7597.33333333333,2182,2110,,,,,,,
941.613,1740.66666666667,1819.66666666667,2633.33333333333,7520.66666666667,2173,2106,,,,,,,
941.9569,1748.66666666667,1820,2612.33333333333,7482,2172,2108,,,,,,,
942.3008,1708,1796.66666666667,2584.66666666667,7370.33333333333,2125,2061,,,,,,,
942.6447,1703.33333333333,1785,2562,7281,2134,2042,,,,,,,
942.9886,1699,1759.66666666667,2561.66666666667,7236.66666666667,2099,1985,,,,,,,
943.3325,1681.33333333333,1742.66666666667,2496.33333333333,7138,2030,2002,,,,,,,
943.6764,1668.33333333333,1713.33333333333,2482,7080.66666666667,2013,1965,,,,,,,
944.0203,1666.33333333333,1711.33333333333,2469.66666666667,6998.33333333333,1996,1965,,,,,,,
944.3642,1623.66666666667,1714,2463.33333333333,7013,1993,1923,,,,,,,
944.7081,1626,1705.66666666667,2461,6985.66666666667,1986,1940,,,,,,,
945.052,1611,1696.33333333333,2439.66666666667,6956,1986,1936,,,,,,,
945.3959,1569.66666666667,1658.33333333333,2428,6917.33333333333,1946,1891,,,,,,,
945.7398,1574.33333333333,1652.33333333333,2423,6853.33333333333,1922,1871,,,,,,,
946.0837,1553,1638.33333333333,2386.33333333333,6805.66666666667,1941,1859,,,,,,,
946.4276,1539.33333333333,1643.66666666667,2414.33333333333,6827,1908,1865,,,,,,,
946.7715,1540.66666666667,1625.66666666667,2396.33333333333,6788,1888,1842,,,,,,,
947.1154,1529.66666666667,1630.33333333333,2407.33333333333,6806.66666666667,1864,1840,,,,,,,
947.4593,1549.66666666667,1629,2372.66666666667,6801.66666666667,1851,1825,,,,,,,
947.8032,1522.33333333333,1614.33333333333,2376.66666666667,6761.66666666667,1855,1800,,,,,,,
948.1471,1519.66666666667,1618.66666666667,2369.33333333333,6777.33333333333,1845,1762,,,,,,,
948.491,1502.33333333333,1626.66666666667,2365.66666666667,6718.66666666667,1828,1731,,,,,,,
948.8349,1502.33333333333,1605,2362,6774,1814,1733,,,,,,,
949.1788,1497.33333333333,1610,2340.33333333333,6729,1804,1724,,,,,,,
949.5227,1496.66666666667,1603.66666666667,2331,6655,1773,1708,,,,,,,
949.8666,1493.66666666667,1598.66666666667,2328,6693.33333333333,1737,1679,,,,,,,
950.2105,1488.33333333333,1603.66666666667,2326.66666666667,6645.66666666667,1743,1677,,,,,,,
950.5544,1483,1582.66666666667,2317.66666666667,6622.66666666667,1713,1654,,,,,,,
950.8983,1455,1575,2300.66666666667,6577.66666666667,1732,1646,,,,,,,
951.2422,1443.33333333333,1565.66666666667,2300.66666666667,6524.66666666667,1712,1648,,,,,,,
951.5861,1422.33333333333,1550,2260,6477.33333333333,1674,1625,,,,,,,
951.93,1422.66666666667,1539.33333333333,2253,6409.66666666667,1662,1595,,,,,,,
952.2739,1400.33333333333,1521.33333333333,2241.66666666667,6341.33333333333,1617,1564,,,,,,,
952.6178,1372,1499,2220.33333333333,6317,1614,1562,,,,,,,
952.9617,1364,1489,2195.33333333333,6204,1586,1504,,,,,,,
953.3056,1337.33333333333,1476,2160,6147.33333333333,1537,1506,,,,,,,
953.6495,1319,1438.33333333333,2148.33333333333,6106.66666666667,1552,1471,,,,,,,
953.9934,1300.66666666667,1437.66666666667,2132.33333333333,6051.33333333333,1534,1438,,,,,,,
954.3373,1271.66666666667,1422.33333333333,2113,6000,1481,1451,,,,,,,
954.6812,1281,1412.33333333333,2108,5963.33333333333,1505,1446,,,,,,,
955.0251,1258.33333333333,1400.66666666667,2089.33333333333,6017.66666666667,1435,1414,,,,,,,
955.369,1265.33333333333,1402.66666666667,2078.66666666667,5946.33333333333,1446,1383,,,,,,,
955.7129,1262,1402.66666666667,2076.33333333333,5920.33333333333,1419,1386,,,,,,,
956.0568,1262.33333333333,1407,2086.33333333333,5973,1439,1378,,,,,,,
956.4007,1288,1416.66666666667,2098.33333333333,6001.66666666667,1422,1399,,,,,,,
956.7446,1275.33333333333,1434,2135.66666666667,6077.66666666667,1457,1380,,,,,,,
957.0885,1289.33333333333,1448.33333333333,2136,6095.66666666667,1420,1404,,,,,,,
957.4324,1269,1449,2140.66666666667,6103.33333333333,1435,1368,,,,,,,
957.7763,1270.66666666667,1430.66666666667,2115,6064.33333333333,1428,1370,,,,,,,
958.1202,1275.66666666667,1429.66666666667,2109,6037.66666666667,1411,1314,,,,,,,
958.4641,1263.66666666667,1419.33333333333,2134.66666666667,6003,1385,1371,,,,,,,
958.808,1264,1431.66666666667,2109.66666666667,6025.33333333333,1401,1328,,,,,,,
959.1519,1265.66666666667,1406.33333333333,2124.66666666667,6014.33333333333,1413,1348,,,,,,,
959.4958,1259,1420.66666666667,2098.33333333333,5995,1389,1367,,,,,,,
959.8397,1239,1409,2084,5953.33333333333,1383,1315,,,,,,,
960.1836,1207.33333333333,1372,2055.33333333333,5807,1330,1308,,,,,,,
960.5275,1200.33333333333,1354.66666666667,2003.33333333333,5683,1301,1285,,,,,,,
960.8714,1179.33333333333,1310.66666666667,1967.66666666667,5574.66666666667,1288,1260,,,,,,,
961.2153,1150.33333333333,1292,1941,5492.66666666667,1266,1229,,,,,,,
961.5592,1112,1280.33333333333,1927.33333333333,5397.66666666667,1259,1216,,,,,,,
961.9031,1125.66666666667,1253,1888.33333333333,5323.66666666667,1226,1183,,,,,,,
962.247,1093.66666666667,1258,1878,5312,1221,1177,,,,,,,
962.5909,1116.66666666667,1252.66666666667,1866,5324,1254,1168,,,,,,,
962.9348,1113.66666666667,1266,1862.66666666667,5297,1237,1162,,,,,,,
963.2787,1100.33333333333,1249,1896.33333333333,5290.66666666667,1204,1181,,,,,,,
963.6226,1098,1258,1895.33333333333,5353.66666666667,1243,1186,,,,,,,
963.9665,1118.66666666667,1285,1904.33333333333,5399.66666666667,1234,1172,,,,,,,
964.3104,1124,1279.66666666667,1922.33333333333,5425,1233,1178,,,,,,,
964.6543,1121.66666666667,1306,1924.33333333333,5442.33333333333,1226,1196,,,,,,,
964.9982,1132,1308,1952.66666666667,5441.66666666667,1222,1207,,,,,,,
965.3421,1149.66666666667,1317,1947.66666666667,5490.66666666667,1215,1197,,,,,,,
965.686,1163.33333333333,1314,1944,5528.66666666667,1251,1201,,,,,,,
966.0299,1164.33333333333,1321.66666666667,1981,5567.66666666667,1245,1223,,,,,,,
966.3738,1170.33333333333,1336,1967.66666666667,5593.33333333333,1277,1229,,,,,,,
966.7177,1175,1333.66666666667,1977.66666666667,5577.66666666667,1245,1240,,,,,,,
967.0616,1154.33333333333,1320.66666666667,1952.66666666667,5550.33333333333,1251,1213,,,,,,,
967.4055,1148.66666666667,1304.33333333333,1934.66666666667,5495,1233,1190,,,,,,,
967.7494,1141,1291,1916.33333333333,5404.66666666667,1200,1195,,,,,,,
968.0933,1125.66666666667,1281,1884,5331.33333333333,1212,1181,,,,,,,
968.4372,1099.66666666667,1243.66666666667,1862.33333333333,5255.33333333333,1215,1178,,,,,,,
968.7811,1073.66666666667,1226.66666666667,1851.33333333333,5156,1183,1159,,,,,,,
969.125,1047,1208.33333333333,1796.33333333333,5056.66666666667,1176,1125,,,,,,,
969.4689,1042,1188.66666666667,1778.33333333333,4953.66666666667,1152,1106,,,,,,,
969.8128,1021.33333333333,1182.66666666667,1747,4879.33333333333,1139,1076,,,,,,,
970.1567,1024.33333333333,1174.33333333333,1722.33333333333,4810.33333333333,1112,1067,,,,,,,
970.5006,1016.66666666667,1155.33333333333,1720.33333333333,4748,1113,1072,,,,,,,
970.8445,1001.66666666667,1154.33333333333,1691,4736.66666666667,1098,1067,,,,,,,
971.1884,997.666666666667,1145.66666666667,1696.33333333333,4739.66666666667,1104,1036,,,,,,,
971.5323,1006,1146,1698.66666666667,4712.66666666667,1084,1041,,,,,,,
971.8762,1006.66666666667,1150.66666666667,1690,4692,1105,1031,,,,,,,
972.2201,1007.66666666667,1157.66666666667,1693,4723.66666666667,1085,1051,,,,,,,
972.564,1004.66666666667,1157.33333333333,1697,4733.66666666667,1109,1067,,,,,,,
972.9079,1013,1170,1697,4722.66666666667,1090,1058,,,,,,,
973.2518,1014.66666666667,1159,1703.66666666667,4719.66666666667,1084,1075,,,,,,,
973.5957,1029,1160.66666666667,1690.66666666667,4699.66666666667,1086,1079,,,,,,,
973.9396,1017,1160,1696,4702.33333333333,1089,1038,,,,,,,
974.2835,1016.66666666667,1158,1669,4692,1089,1071,,,,,,,
974.6274,1011.33333333333,1163.33333333333,1690.66666666667,4655.33333333333,1080,1072,,,,,,,
974.9713,1007,1167.66666666667,1663.66666666667,4632.66666666667,1076,1029,,,,,,,
975.3152,1007,1141.33333333333,1665.33333333333,4624.66666666667,1074,1034,,,,,,,
975.6591,998.666666666667,1133,1663,4606.33333333333,1080,1036,,,,,,,
976.003,1007.33333333333,1139,1664.33333333333,4567,1067,1052,,,,,,,
976.3469,997.666666666667,1133.33333333333,1644.33333333333,4576.66666666667,1075,1050,,,,,,,
976.6908,982,1124.66666666667,1641.33333333333,4528.66666666667,1069,1031,,,,,,,
977.0347,976.333333333333,1115,1631.66666666667,4484.66666666667,1058,1022,,,,,,,
977.3786,964.666666666667,1109.66666666667,1602.33333333333,4391.33333333333,1049,1032,,,,,,,
977.7225,946.333333333333,1084,1601,4354.33333333333,1071,994,,,,,,,
978.0664,954.333333333333,1083.33333333333,1569,4318.33333333333,1009,1006,,,,,,,
978.4103,948.666666666667,1065.33333333333,1569.66666666667,4279.33333333333,1027,1017,,,,,,,
978.7542,941.333333333333,1060,1546.33333333333,4240,1005,997,,,,,,,
979.0981,927,1048.66666666667,1531,4182.33333333333,1002,988,,,,,,,
979.442,916.666666666667,1045.33333333333,1527.33333333333,4144.66666666667,1004,960,,,,,,,
979.7859,914.666666666667,1041.33333333333,1525,4119.66666666667,996,974,,,,,,,
980.1298,909,1032.66666666667,1500.66666666667,4076,975,946,,,,,,,
980.4737,905.666666666667,1029.66666666667,1478.66666666667,4024.33333333333,985,943,,,,,,,
980.8176,907.666666666667,1022,1481.66666666667,3962.33333333333,951,969,,,,,,,
981.1615,898.333333333333,1006.66666666667,1464.33333333333,3883.33333333333,963,938,,,,,,,
981.5054,894.666666666667,1005.33333333333,1418.66666666667,3842.33333333333,956,936,,,,,,,
981.8493,894,995.666666666667,1417.66666666667,3815,933,932,,,,,,,
982.1932,882,995.666666666667,1398,3752.33333333333,944,917,,,,,,,
982.5371,869.666666666667,987.333333333333,1390.33333333333,3657.33333333333,923,913,,,,,,,
982.881,854.666666666667,964.333333333333,1367,3610,923,889,,,,,,,
983.2249,858.333333333333,956.666666666667,1356,3581.66666666667,926,891,,,,,,,
983.5688,854,948.333333333333,1352.66666666667,3527.66666666667,923,883,,,,,,,
983.9127,842.333333333333,947.666666666667,1339.66666666667,3524.33333333333,901,883,,,,,,,
984.2566,853.333333333333,960.333333333333,1350.33333333333,3498.66666666667,910,899,,,,,,,
984.6005,842,945.333333333333,1355,3535.33333333333,906,900,,,,,,,
984.9444,850,952,1371,3522.33333333333,919,910,,,,,,,
985.2883,844,948,1352.66666666667,3511.66666666667,937,909,,,,,,,
985.6322,848,952.666666666667,1354.33333333333,3566.66666666667,927,923,,,,,,,
985.9761,858.333333333333,956.333333333333,1369,3589.66666666667,945,936,,,,,,,
986.32,858.666666666667,958.666666666667,1414,3609,955,915,,,,,,,
986.6639,864,963,1387.66666666667,3635.66666666667,958,926,,,,,,,
987.0078,863.666666666667,960,1394,3629.33333333333,953,943,,,,,,,
987.3517,851,964,1387.66666666667,3613.33333333333,961,918,,,,,,,
987.6956,851,962,1371.66666666667,3565.33333333333,957,920,,,,,,,
988.0395,850,948.333333333333,1358.66666666667,3506.66666666667,943,909,,,,,,,
988.3834,850.333333333333,933.333333333333,1346.33333333333,3447.33333333333,927,886,,,,,,,
988.7273,841,933.666666666667,1331.66666666667,3377,929,908,,,,,,,
989.0712,833.666666666667,929.666666666667,1319.66666666667,3345.33333333333,918,894,,,,,,,
989.4151,829.333333333333,914.333333333333,1292.66666666667,3276,905,877,,,,,,,
989.759,821,899,1265,3189.33333333333,904,899,,,,,,,
990.1029,806.333333333333,894.333333333333,1246.33333333333,3132,894,858,,,,,,,
990.4468,799.333333333333,873.333333333333,1230,3044.66666666667,889,860,,,,,,,
990.7907,781,862,1199.33333333333,2977.66666666667,888,861,,,,,,,
991.1346,773.666666666667,852.666666666667,1173.33333333333,2914,869,848,,,,,,,
991.4785,765.666666666667,833.666666666667,1163,2858.66666666667,854,841,,,,,,,
991.8224,767,828,1137.66666666667,2834.33333333333,862,806,,,,,,,
992.1663,751.333333333333,830.333333333333,1146.33333333333,2767.66666666667,834,816,,,,,,,
992.5102,747.666666666667,821.333333333333,1132.33333333333,2757.66666666667,849,828,,,,,,,
992.8541,751,818.666666666667,1128.33333333333,2736.66666666667,830,809,,,,,,,
993.198,739.333333333333,813.666666666667,1117.66666666667,2743.33333333333,842,809,,,,,,,
993.5419,745.333333333333,815,1113.33333333333,2738.33333333333,837,811,,,,,,,
993.8858,743.666666666667,812.666666666667,1122.33333333333,2722.33333333333,842,808,,,,,,,
994.2297,749.333333333333,815.333333333333,1124,2714.33333333333,857,805,,,,,,,
994.5736,750,817.333333333333,1120,2691.66666666667,824,831,,,,,,,
994.9175,738,800.333333333333,1114.33333333333,2660.66666666667,826,806,,,,,,,
995.2614,735.666666666667,799.666666666667,1096,2673.66666666667,805,792,,,,,,,
995.6053,717,791.666666666667,1097.66666666667,2628.33333333333,841,810,,,,,,,
995.9492,730,795.333333333333,1095,2613.66666666667,818,809,,,,,,,
996.2931,727.333333333333,808.333333333333,1085,2617,837,820,,,,,,,
996.637,732,804,1094.33333333333,2585,838,790,,,,,,,
996.9809,724.333333333333,796.333333333333,1095.33333333333,2580.33333333333,823,805,,,,,,,
997.3248,729.333333333333,797.666666666667,1099,2631,846,815,,,,,,,
997.6687,742.333333333333,803,1094.66666666667,2615.66666666667,808,834,,,,,,,
998.0126,729.666666666667,804.666666666667,1093,2611.33333333333,836,826,,,,,,,
998.3565,735.333333333333,806,1110.33333333333,2613,826,822,,,,,,,
998.7004,734.333333333333,797.333333333333,1096.66666666667,2579,855,818,,,,,,,
999.0443,737.333333333333,795.666666666667,1079.66666666667,2570.33333333333,826,808,,,,,,,
999.3882,731.333333333333,785.333333333333,1056,2518.33333333333,821,798,,,,,,,
999.7321,712,773.666666666667,1057.33333333333,2455.66666666667,830,788,,,,,,,
1000.076,704,772.333333333333,1030.33333333333,2416.33333333333,811,787,,,,,,,
1000.4199,696.666666666667,747,1024,2361.66666666667,781,780,,,,,,,
1000.7638,698,739.666666666667,992.333333333333,2299.66666666667,791,775,,,,,,,
1001.1077,684,730,988.666666666667,2228,767,739,,,,,,,
1001.4516,666,727.666666666667,956.333333333333,2187.33333333333,753,760,,,,,,,
1001.7955,668,710,941.666666666667,2147.33333333333,740,733,,,,,,,
1002.1394,653.666666666667,700,958.666666666667,2092.66666666667,771,738,,,,,,,
1002.4833,652.333333333333,707.333333333333,930.666666666667,2085.66666666667,770,725,,,,,,,
1002.8272,651.666666666667,690.333333333333,930.333333333333,2069.33333333333,741,739,,,,,,,
1003.1711,652.333333333333,699,919.666666666667,2040.66666666667,748,731,,,,,,,
